video_id,title,description,comment,published_at,author_display_name,comment_like_count,comment_count,video_dislike_count,video_favourite_count,video_like_count,video_view_count,channel_subscriber_count
aePoFM-ua1o,Sadhvi Ji | Sadhvi Bhagwati Saraswati | Wise Words | Graphic Era | Dehradun | Women's Day,"On the occasion of Women's Day, Graphic Era Deemed to be University celebrated the day by inviting prominent female speakers from different professions. Sadhvi Bhagawati Saraswati Ji commonly known as Sadhvi Ji (Secretary-General Of The Global Interfaith WASH Alliance) enlightened the audience with her wise words in the event.

#GraphicEraUniversity #WomensDay

Website : http://www.geu.ac.in/

Facebook : https://www.facebook.com/GEUOfficial/

Instagram : https://www.instagram.com/geuofficial/

LinkedIn : https://www.linkedin.com/school/graphic-era-official/

Twitter : https://twitter.com/GEU_Official","Eagerly waiting for joining my college , god please make my first day as my special day so as I can build my  confidence to make my  all days as first day. 👍",2021-03-16T05:15:31Z,anubhav tyagi,4,9,10,0,37,663,9800
PyqvaX8pMBA,Women's Day | Celebration | Graphic Era University | Graphic Era Alumni Association | Dehradun,"Graphic Era Alumni Association celebrated International Women's Day, in the event staff members, faculties and students showcased their dancing, singing, and poetry skills. 

#GraphicEraUniversity #Women'sDay 

Website : http://www.geu.ac.in/

Facebook : https://www.facebook.com/GEUOfficial/

Instagram : https://www.instagram.com/geuofficial/

LinkedIn : https://www.linkedin.com/school/graphic-era-official/

Twitter : https://twitter.com/GEU_Official",Happy women’s day everyone!,2021-03-08T13:23:14Z,Aditya Agnihotri,1,2,5,0,158,3097,9800
T05qhnVxlTg,Welcome Home | Graphic Era University | Reopens | Students Reviews,"Graphic Era University welcomes its students on the campus after a long period. As the university was closed for regular offline classes due to a pandemic. Here are some views of the students joining back.

#GraphicEra #Welcomes #Students 

Graphic Era Deemed to be University

Website : http://www.geu.ac.in/

Facebook : https://www.facebook.com/GEUOfficial/

Instagram : https://www.instagram.com/geuofficial/

LinkedIn : https://www.linkedin.com/school/graphic-era-official/

Twitter : https://twitter.com/GEU_Official",I m too excited to join campus but there is still one month to go😁,2021-02-27T06:37:26Z,anubhav tyagi,3,18,202,0,176,2973,9800
I8-e01tMlM0,Trekking | Mussoorie | Graphic Era University | Dehradun | Uttarakhand,"#GraphicEra #Mussoorrie #Trekking

This trek was organized by the Graphic Era Alumni Association. Every year Graphic Era conducts one-day Trekking to Mussoorie for their students and Faculties. As it makes all of us refreshed and also connects with nature. Several events are conducted in this trekking like Yoga, Dance, Music, and many more.

Graphic Era Deemed to be University

Website : http://www.geu.ac.in/

Facebook : https://www.facebook.com/GEUOfficial/

Instagram : https://www.instagram.com/geuofficial/

LinkedIn : https://www.linkedin.com/school/graphic-era-official/

Twitter : https://twitter.com/GEU_Official",Wow✨✨🤩🤩,2021-02-18T10:23:36Z,Arnav Sharma,1,3,12,0,126,2687,9800
kzkAedMRTWY,NCC I National Cadet Corps I Documentary | Graphic Era | Republic Day Special,"#GraphicEra is an institute well renowned for its academic excellence. The Institute also has its own BOYS #NCC WING which was established on 16th April 2010 with its first ever batch of 53 cadets and GIRLS NCC WING which was established on 17th July 2009. The BOYS WING is attached to the NCC 29 UK Battalion while the GIRLS WING is attached to the NCC 11 UK Battalion. The cadets of Graphic Era Deemed to be University are well-trained by the senior cadets in the campus itself. Both the wings conduct a parade on Republic Day and Independence Day with great zeal and enthusiasm describing the NCC motto i.e. Unity and Discipline. Along with the physical training the cadets are also trained how to behave ethically following the rules and regulations of the university in and around the campus.
The Graphic Era NCC is under the commands of a well trained Associate NCC Officers, separately for the BOYS and the GIRLS wing each.",Jai hind,2021-01-26T15:23:22Z,Sushant Negi,3,19,8,0,470,5698,9800
67xRkaSO03U,Republic Day Celebrations 2021 | Graphic Era Deemed to be University,"Sare jahan se accha #Hindustan hamara… 

#Graphicera today pledges again to serve the part in the diverse homeland we live in, pledge today to make the most of the time we get to serve the citizens of the country we live in. The #RepublicDay was celebrated with fervour and zest, no less than on the previous occasions, with the pandemic not dampening the spirits of our fellow country men. 

All hail our motherland! Jai Hind!

Music By : https://elements.envato.com/army-ME2CTAU",Jay Hind,2021-01-26T13:48:09Z,uk12 boy,1,20,14,0,217,2636,9800
f8nWw_6WSvw,Patent | Biotechnology | Graphic Era University | Uttarakhand | India,"""The human body is a magazine of inventions, the patent office, where are the models from which every hint is taken. All the tools and engines on earth are only extensions of its limbs and senses""- Ralph Waldo Emerson

Graphic Era beams with pride for being awarded the very first patent to the university by the Intellectual Property India, Government of India.

The patent is awarded to Dr. Pankaj Gautam, Dr. Navin Kumar, Dr. Nishant Rai, and Dr. Ashish Thapliyal, for their research and innovation entitled PRIMERS PROBES AND TEST KIT FOR THE DETECTION OF SALMONELLA.

Heartiest congratulations and best wishes to the esteemed faculty members for the fabulous achievement!

Website : http://www.geu.ac.in/

Facebook : https://www.facebook.com/GEUOfficial/

Instagram : https://www.instagram.com/geuofficial/

LinkedIn : https://www.linkedin.com/school/graphic-era-official/

Twitter : https://twitter.com/GEU_Official",Many many congratulations Dr. Navin bhai... Proud of you,2021-01-24T09:46:33Z,Dr. Avadhesh Sharma,3,6,5,0,88,848,9800
yRKQi-8JeNM,Blood Donation Camp 2021 | Graphic Era Deemed to be University,"Tum Mujhe Khoon Do, Main Tumhe Aazadi Dunga” - In memory of the great Netaji Subhash Chandra Bose, Graphic Era Alumni Association held a Mega Blood Donation Drive today at Graphic Era (Deemed to be University) and Graphic Era Hill University (Dehradun Campus).
 
The event, of augmented importance due to the worldwide pandemic, saw huge participation from the students present on the campus as well as Faculty Members and staff. A total of 236 Units of Blood was donated, which is another record for blood donation during the pandemic.
 
We have a long and glorious history of contributing the highest in blood donation drives, and we hold our heads high for that. Graphic Era promises to keep on this track and work relentlessly to contribute to this noble cause for countless years to come! Be a proud blood donor!
 
Congratulations to all the donors, you are all heroes!",Many many congratulations Dr. Navin bhai... Proud of you,2021-01-24T08:05:47Z,Dr. Avadhesh Sharma,3,0,3,0,73,875,9800
#NAME?,Programs for Lecture 5 | Flowcharts for Programming | Graphic Era,Flowchart for Programming - Lecture 5 | Prof. Kamal Ghanshala | Graphic Era University: https://youtu.be/fMXp_MzDZXU,"Heads up to u sir . Great explaination 
I understand all the stuff of concepts",2021-01-23T07:47:24Z,Adesh Sengar,3,2,4,0,56,772,9800
Z7BH4hMctsw,Programs for Lecture 6 | Flowcharts for Programming | Graphic Era,Flowchart for Programming - Lecture 6 | Prof. Kamal Ghanshala | Graphic Era University: https://youtu.be/KE8_uVxMwWk,"Heads up to u sir . Great explaination 
I understand all the stuff of concepts",2021-01-23T07:47:29Z,Adesh Sengar,3,0,3,0,66,1460,9800
FbHxGvLhQg4,Programs for Lecture  4  | Flowcharts for Programming | Graphic Era,Flowchart for Programming - Lecture 4 | Prof. Kamal Ghanshala | Graphic Era University: https://youtu.be/cqKUjcnkJJc,"Heads up to u sir . Great explaination 
I understand all the stuff of concepts",2021-01-23T07:47:21Z,Adesh Sengar,3,0,3,0,70,795,9800
8kpA8HNQskE,Programs for Lecture 2 | Flowcharts for Programming | Graphic Era,"Flowcharts for Programming - Lectures  | Prof. Kamal Ghanshala | Graphic Era University 
Lecture 3: https://www.youtube.com/watch?v=rngk01j7cIQ
Lecture 4: https://www.youtube.com/watch?v=cqKUjcnkJJc","Sir instead of   num>9 we can may use 

-9 <=num <= 9 then it would be single digit ....
Bcz..  num less than -9  also multi digit",2021-01-14T18:14:01Z,Saurabh Pant,0,1,1,0,75,1150,9800
S9Tu4dhtvQY,Programs for Lecture 3 | Flowcharts for Programming | Graphic Era,"Flowcharts for Programming - Lectures  | Prof. Kamal Ghanshala | Graphic Era University 
Lecture 5: https://www.youtube.com/watch?v=fMXp_MzDZXU&list=PLNqfpBj18rUbxhl2vGXnk_kjosgVLBdMq&index=2
Lecture 6: https://www.youtube.com/watch?v=KE8_uVxMwWk&list=PLNqfpBj18rUbxhl2vGXnk_kjosgVLBdMq&index=1",Hardworking @mohantes sir....inspiration for everyone,2021-01-14T18:15:54Z,Ashish Kumar Sharma,9,1,1,0,65,993,9800
EExHOMzkmZ0,Programs for Lecture 1 | Flowcharts for Programming | Graphic Era,"Flowcharts for Programming - Lectures  | Prof. Kamal Ghanshala | Graphic Era University 
Lecture 1: https://youtu.be/mZfN8Fl0OR0 
Lecture 2: https://www.youtube.com/watch?v=UsoaAa3iMQ0",Hardworking @mohantes sir....inspiration for everyone,2021-01-14T18:03:03Z,Ashish Kumar Sharma,9,0,3,0,94,1531,9800
KE8_uVxMwWk,Flowchart for Programming - Lecture 6 | Prof. Kamal Ghanshala | Graphic Era University,Programs for Lecture 6 | Flowcharts for Programming | Graphic Era: https://youtu.be/Z7BH4hMctsw,Very nicely explained sir ..,2021-01-06T08:18:14Z,anubhav tyagi,3,6,12,0,143,4072,9800
fMXp_MzDZXU,Flowchart for Programming - Lecture 5 | Prof. Kamal Ghanshala | Graphic Era University,Programs for Lecture 5 | Flowcharts for Programming | Graphic Era: https://youtu.be/-Ah_Fognj9U,⭐,2020-12-29T12:26:00Z,anubhav tyagi,2,6,26,0,183,4592,9800
cqKUjcnkJJc,Flowchart for Programming - Lecture 4 | Prof. Kamal Ghanshala | Graphic Era University,Programs for Lecture  4  | Flowcharts for Programming | Graphic Era : https://youtu.be/FbHxGvLhQg4,"Abhishek jindal 
Sec-ds 
Thank you sir it was really helpful",2020-12-14T04:18:40Z,Abhishek Jindal,3,4,6,0,205,4314,9800
rngk01j7cIQ,Flowchart for Programming - Lecture 3 | Prof. Kamal Ghanshala | Graphic Era University,Watch Programs for Lecture 3 | Flowcharts for Programming : https://youtu.be/S9Tu4dhtvQY,Good old days,2020-12-10T16:26:30Z,krishan chand,4,10,15,0,227,5137,9800
UsoaAa3iMQ0,Flowchart for Programming - Lecture 2 | Prof. Kamal Ghanshala | Graphic Era University,"Watch Programs for Lecture 2 | Flowcharts for Programming : https://youtu.be/8kpA8HNQskE

Here's part 2 of Creating #Flowcharts for #Programming! After a thorough and illuminating introduction to Flowcharts, here's an in-depth lecture on it's importance and it's implementation. 

This lecture illuminates how to construct effective Flowcharts for efficient programming by Prof. #KamalGhanshala, Hon’ble Founder President, Graphic Era Group of Institutions, who has decided to lead the charge in the online education paradigm for Graphic Era, by stepping up and taking the lead in delivering top-notch lectures every day through digital mediums.",Nice,2020-12-08T09:42:14Z,Siddhartha Singh,2,15,19,0,284,5970,9800
mZfN8Fl0OR0,Flowcharts for Programming - Lecture 1 | Prof. Kamal Ghanshala | Graphic Era University,"Watch Programs for Lecture 1 | Flowcharts for Programming : https://youtu.be/EExHOMzkmZ0

A #Flowchart is a graphical representation of an algorithm. Programmers often use it as a program-planning tool to solve a problem. They are made of simple geometric shapes to depict processes and arrows to show relationships and process/data flow. 

This lecture illuminates how to construct effective Flowcharts for efficient programming by Prof. #KamalGhanshala, Hon’ble Founder President, Graphic Era Group of Institutions, who has decided to lead the charge in the online education paradigm for Graphic Era, by stepping up and taking the lead in delivering top-notch lectures every day through digital mediums.

He is a professor in Computer Science with unparalleled excellence and has been teaching Data Structures and Advanced Data Structures to the students, in direct classroom sessions for decades. After founding the immensely reputed Graphic Era Group of Institutions 27 Years ago, he has continued his passion for teaching and still teaches every single day.

For more lectures on #ComputerScience # Programming #DataStructure, #AdvancedDataStructures and #Algorithms, along with Programs related to these topics, please subscribe and press the bell icon to stay updated with the new videos.","Sir the keywords like start, print, input words should be in capital always?",2020-12-07T09:29:50Z,Tanishq Gupta,2,24,37,0,646,9419,9800
zdUH9rBactQ,C Program for inserting nodes in BST using Double Pointer| Prof.Kamal Ghanshala | Graphic Era,,Tanuja kholiya_J _III sem,2020-10-26T14:04:30Z,Tanuja Kholiya,0,198,10,0,154,2767,9800
yH2i2xxJavY,"Binary Search Tree Traversal Program | Inorder,Pre & Postorder | Prof. Kamal Ghanshala | Graphic Era","BINARY SEARCH TREE TRAVERSAL:

A Binary Search Tree is a node-based binary tree data structure that are used to construct more abstract data structures such as sets, multisets, and associative arrays. They allow binary search for fast lookup, addition and removal of data items, and can be used to implement dynamic sets and lookup tables. They are an essential concept under Data Structures and Algorithms.

Unlike linear data structures like #Array, #LinkedList, #Queue, and #Stack, which have only one logical way to traverse them, trees can be traversed in different ways as explained in the video above. 

Data structure and algorithms help in understanding the nature of any problem, however complex, at a deeper level and thereby provide a better understanding of the world.

This lecture illuminates how to construct a Binary Search Tree #BST using C, by Prof. Kamal Ghanshala, Hon’ble Founder President, Graphic Era Group of Institutions, who has decided to lead the charge in the online education paradigm for Graphic Era, by stepping up and taking the lead in delivering top-notch lectures every day through digital mediums.

He is a professor in Computer Science with unparalleled excellence and has been teaching Data Structures and Advanced Data Structures to the students, in direct classroom sessions for decades. After founding the immensely reputed Graphic Era Group of Institutions 27 Years ago, he has continued his passion for teaching and still teaches every single day.

For more lectures on #DataStructure, #BinarySearchTree #Search #Traversal  #AdvancedDataStructures and #Algorithms, along with Programs related to these topics, please subscribe and press the bell icon, and also view the lectures in his lecture playlist by clicking on the link below:","Name - Aman Malik
Roll no - 11
Section - E
C.S.E(core)",2020-10-21T12:31:52Z,Aman Malik,0,292,8,0,164,2495,9800
